2511.T,2512.T,2853.T,1484.T,1364.T,1474.T,1493.T,1591.T,1592.T,1593.T,1599.T,159A.T,2017.T,2526.T,2567.T,1328.T,1632.T,1399.T,1478.T,1489.T,1494.T,1577.T,1651.T,2011.T,2084.T,2085.T,235A.T,2849.T,1681.T,2520.T,1477.T,1554.T,1657.T,2250.T,234A.T,2518.T,2564.T,2636.T,2643.T,2848.T,2851.T,1545.T,2087.T,2568.T,2569.T,2840.T,2841.T,2845.T,1547.T,1655.T,2086.T,2247.T,2248.T,2521.T,2558.T,2563.T,2630.T,2633.T,2634.T,1630.T,2092.T,2246.T,2259.T,2861.T,2862.T,181A.T,182A.T,183A.T,2015.T,2016.T,2090.T,2245.T,2647.T,2648.T,2838.T,2839.T,1626.T,1486.T,1487.T,1566.T,2256.T,2510.T,2519.T,2622.T,2527.T,2528.T,1343.T,1345.T,1398.T,1488.T,1555.T,1595.T,2018.T,2515.T,2552.T,2555.T,2556.T,2864.T,1698.T,1476.T,1597.T,1660.T,2096.T,2097.T,2098.T,210A.T,2517.T,2565.T,2852.T,2855.T
,942.6939086914062,,1191.9375,12596.939453125,11248.095703125,9443.3623046875,10637.1943359375,1001.7640991210938,11445.1142578125,11310.744140625,,,12421.4794921875,,4665.0,8675.1640625,1054.573486328125,1414.72216796875,620.9976196289062,12174.9755859375,13866.0947265625,670.4879150390625,,,,,,1011.8115234375,721.7883911132812,1432.968017578125,1595.0814208984375,1636.3905029296875,,,722.169921875,,,,,,8158.12255859375,,,,,,,2784.990478515625,176.87295532226562,,,,816.9617309570312,7275.18017578125,,,,,15630.0966796875,,,,,,,,,,,,,,,,,18574.94140625,19030.54296875,17040.04296875,31366.4453125,,976.9189453125,756.1395874023438,,757.8125610351562,721.7642211914062,1323.6490478515625,1264.77685546875,1343.2740478515625,1310.230224609375,818.3310546875,1271.26025390625,,608.420166015625,1329.06591796875,1376.3642578125,1351.929443359375,,1138.0419921875,1300.8502197265625,1285.4693603515625,6558.580078125,,,,,724.1026611328125,,,
,949.05712890625,,1228.6932373046875,12802.166015625,11458.66796875,8932.451171875,11008.357421875,1031.432861328125,11728.1474609375,11630.6083984375,,,11466.669921875,,4645.0,8863.939453125,1086.4541015625,1432.6297607421875,633.830078125,12320.8779296875,14128.595703125,697.374755859375,,,,,,1034.3162841796875,733.2734985351562,1448.0987548828125,1655.5716552734375,1707.8201904296875,,,747.6170043945312,,,,,,8383.6474609375,,,,,,,2889.3681640625,182.60496520996094,,,,859.709716796875,7548.11669921875,,,,,16228.4228515625,,,,,,,,,,,,,,,,,19245.125,18627.77734375,17083.873046875,31479.416015625,,968.1963500976562,756.9199829101562,,714.324951171875,699.08251953125,1325.245849609375,1238.310791015625,1221.1583251953125,1297.6693115234375,793.099853515625,1256.9583740234375,,625.8988647460938,1325.0604248046875,1351.931640625,1266.88232421875,,1146.9454345703125,1238.677001953125,1271.85400390625,6202.99560546875,,,,,688.7018432617188,,,
,956.3296508789062,,1232.1939697265625,12938.984375,11265.6416015625,8932.451171875,10999.9228515625,1038.41357421875,11790.0615234375,11728.3447265625,,,12144.853515625,,4640.0,8838.1982421875,1078.903076171875,1436.8936767578125,629.47607421875,12320.8779296875,14344.76953125,684.7716674804688,,,,,,979.40478515625,689.1002807617188,1446.318603515625,1616.4857177734375,1677.20751953125,,,752.8817749023438,,,,,,8236.56640625,,,,,,,2851.41259765625,180.0574188232422,,,,854.9599609375,7472.82373046875,,,,,16384.908203125,,,,,,,,,,,,,,,,,19217.95703125,18736.859375,17083.873046875,31140.51171875,,976.9189453125,741.3132934570312,,694.9970703125,707.9932861328125,1318.0606689453125,1227.082275390625,1261.3275146484375,1270.9779052734375,803.1921997070312,1256.9583740234375,,639.2157592773438,1329.06591796875,1303.0665283203125,1273.3009033203125,,1167.180908203125,1281.719970703125,1275.05712890625,6171.38818359375,,,,,724.1026611328125,,,
,954.5115356445312,,1222.5673828125,12743.529296875,11379.705078125,8975.0263671875,10789.03515625,1020.9614868164062,11586.6318359375,11452.908203125,,,12144.853515625,,4605.0,8786.712890625,1093.16552734375,1425.8077392578125,619.3936767578125,12158.7626953125,13943.30078125,665.4466552734375,,,,,,1004.610107421875,688.2169189453125,1440.978271484375,1647.196044921875,1698.543701171875,,,739.7195434570312,,,,,,8462.08984375,,,,,,,2908.345703125,184.15170288085938,,,,873.9591064453125,7642.2333984375,,,,,16449.341796875,,,,,,,,,,,,,,,,,18801.35546875,19122.837890625,17355.599609375,31253.470703125,,974.9805908203125,737.4116821289062,,746.5379638671875,737.1554565429688,1340.4144287109375,1267.182861328125,1293.46337890625,1271.76318359375,807.3975830078125,1314.1649169921875,,636.71875,1334.674072265625,1345.416259765625,1261.2655029296875,,1157.4678955078125,1323.16845703125,1295.0804443359375,6392.6396484375,,,,,739.38916015625,,,
,957.2387084960938,,1191.9375,11922.626953125,10791.853515625,8932.451171875,10409.4365234375,978.2029418945312,11073.6357421875,10981.9951171875,,,11484.5166015625,,4540.0,8494.966796875,1034.4383544921875,1362.7037353515625,596.478515625,11672.4111328125,13426.0234375,638.559814453125,,,,,,975.8041381835938,674.9649658203125,1389.35595703125,1584.8446044921875,1644.739501953125,,,709.8851318359375,,,,,,8118.90087890625,,,,,,,2771.705810546875,175.2352752685547,,,,835.0108642578125,7303.4150390625,,,,,16449.341796875,,,,,,,,,,,,,,,,,18801.35546875,19055.71484375,17355.599609375,31554.720703125,,974.9805908203125,725.7068481445312,,746.5379638671875,749.306396484375,1273.3536376953125,1199.8135986328125,1214.730712890625,1194.04443359375,809.0795288085938,1197.3677978515625,,640.8804321289062,1309.0377197265625,1237.9132080078125,1197.0792236328125,,1107.283935546875,1219.5469970703125,1206.1790771484375,6131.87841796875,,,,,690.3109130859375,,,
,957.2387084960938,,1161.3076171875,11991.0361328125,10660.24609375,8881.3583984375,10266.0322265625,968.6044311523438,10887.8974609375,10866.4892578125,,,10708.1728515625,,4530.0,8168.89794921875,1016.820068359375,1338.82666015625,586.1666870117188,11526.505859375,13094.041015625,626.7969970703125,,,,,,999.2090454101562,679.3822631835938,1378.67529296875,1570.8853759765625,1620.6202392578125,,,701.1102294921875,,,,,,8040.45703125,,,,,,,2759.37060546875,174.05247497558594,,,,828.3612670898438,7256.3564453125,,,,,16449.341796875,,,,,,,,,,,,,,,,,18321.359375,19064.10546875,17460.787109375,31479.416015625,,971.1038818359375,723.3657836914062,,663.5892944335938,668.3003540039062,1243.8150634765625,1170.94140625,1181.7916259765625,1163.427490234375,798.987060546875,1179.0936279296875,,639.2157592773438,1256.96484375,1220.810546875,1230.77734375,,1086.2392578125,1195.63427734375,1184.553955078125,5871.1162109375,,,,,672.61083984375,,,
,954.5115356445312,,1151.68115234375,12166.9443359375,10572.5068359375,8583.3251953125,10232.2900390625,968.6044311523438,10896.740234375,10955.341796875,,,10708.1728515625,,4595.0,8349.0947265625,1000.8795776367188,1334.562744140625,580.896240234375,11291.4365234375,13047.7216796875,627.6373291015625,,,,,,1011.8115234375,687.3334350585938,1392.9158935546875,1583.9139404296875,1646.5948486328125,,,700.2327880859375,,,,,,8128.7060546875,,,,,,,2777.399658203125,175.78115844726562,,,,832.1610107421875,7265.7685546875,,,,,16449.341796875,,,,,,,,,,,,,,,,,18248.90625,19047.3203125,17679.919921875,31441.759765625,,971.1038818359375,724.1461181640625,,663.5892944335938,666.68017578125,1232.6383056640625,1162.9210205078125,1189.0224609375,1156.3621826171875,790.5765991210938,1169.5589599609375,,615.910888671875,1247.3511962890625,1213.4805908203125,1242.812255859375,,1072.4786376953125,1188.4605712890625,1170.1375732421875,5894.82080078125,,,,,670.1972045898438,,,
,948.1480712890625,,1194.5631103515625,12557.8505859375,11019.9736328125,8583.3251953125,10569.7109375,994.782958984375,11338.9775390625,11275.2060546875,,,10708.1728515625,,4650.0,8760.970703125,1046.1839599609375,1369.5257568359375,586.6251220703125,11915.587890625,13217.5703125,651.1631469726562,,,,,,1030.7156982421875,693.5176391601562,1436.52783203125,1650.918701171875,1686.484130859375,,,726.5571899414062,,,,,,8491.5068359375,,,,,,,2908.345703125,183.69677734375,,,,862.5595703125,7632.8212890625,,,,,15436.7919921875,,,,,,,,,,,,,,,,,18611.16796875,18988.5859375,17443.25390625,31253.470703125,,970.1347045898438,723.3657836914062,,695.8023681640625,656.95947265625,1216.6712646484375,1154.0989990234375,1180.988525390625,1143.8017578125,807.3975830078125,1154.4627685546875,,607.5877685546875,1259.3682861328125,1206.96533203125,1173.00927734375,,1116.9969482421875,1171.721435546875,1162.929443359375,5855.3115234375,,,,,667.7835083007812,,,
,949.05712890625,,1219.9417724609375,12518.7587890625,11151.5830078125,9204.9365234375,10815.955078125,1020.9614868164062,11507.029296875,11444.0224609375,,,10708.1728515625,,4765.0,8503.5478515625,1022.6929321289062,1394.2559814453125,615.1934814453125,11802.1044921875,13744.7548828125,664.6065673828125,,,,,,1065.822998046875,703.2356567382812,1440.978271484375,1676.9759521484375,1737.50537109375,,,746.739501953125,,,,,,8736.6435546875,,,,,,,2984.257080078125,188.51893615722656,,,,887.2584228515625,7783.4072265625,,,,,15685.3271484375,,,,,,,,,,,,,,,,,19018.7109375,19038.931640625,17460.787109375,31140.51171875,,970.1347045898438,725.7068481445312,,695.8023681640625,712.8535766601562,1295.707275390625,1215.0523681640625,1198.663330078125,1236.4361572265625,834.3107299804688,1227.5601806640625,,633.3894653320312,1293.8165283203125,1285.1495361328125,1233.184326171875,,1111.3311767578125,1211.575927734375,1243.020751953125,6218.79931640625,,,,,718.4706420898438,,,
,946.330078125,,1252.3218994140625,12831.4833984375,11423.5703125,9443.3623046875,11029.7099609375,1035.7958984375,11683.9248046875,11550.6435546875,,,10708.1728515625,,4730.0,8838.1982421875,1054.1026611328125,1415.5748291015625,616.3653564453125,12245.283203125,13736.8515625,667.9674072265625,,,,,,1079.32568359375,715.604248046875,1478.3599853515625,1697.4495849609375,1751.420166015625,,,754.6368408203125,,,,,,8824.890625,,,,,,,3003.23486328125,189.792724609375,,,,890.1082763671875,7821.05322265625,,,,,15685.3271484375,,,,,,,,,,,,,,,,,19571.162109375,19139.625,17460.787109375,31253.470703125,,970.1347045898438,725.7068481445312,,685.3330688476562,720.954345703125,1341.2125244140625,1265.5791015625,1270.1649169921875,1248.996826171875,862.9061279296875,1271.26025390625,,646.7066040039062,1304.2833251953125,1281.8917236328125,1276.712158203125,,1149.370849609375,1275.3431396484375,1268.650146484375,6361.033203125,,,,,732.1480102539062,,,
,940.8758544921875,,1228.6932373046875,12723.9833984375,11414.798828125,9400.7861328125,10901.45703125,1027.06982421875,11613.166015625,11541.7578125,,,10708.1728515625,,4695.0,8718.068359375,1054.9559326171875,1393.40283203125,615.896484375,12022.041015625,13728.947265625,667.9674072265625,,,,,,1081.126220703125,717.3711547851562,1455.218994140625,1721.645751953125,1782.032958984375,,,751.1268310546875,,,,,,8864.11328125,,,,,,,3069.657470703125,194.43287658691406,,,,912.9072265625,8018.69873046875,,,,,15970.6826171875,,,,,,,,,,,,,,,,,19571.162109375,19122.837890625,17513.376953125,31630.013671875,,970.1347045898438,749.1166381835938,,685.3330688476562,713.6638793945312,1318.859130859375,1251.142822265625,1240.4395751953125,1245.8565673828125,909.1633911132812,1255.369140625,,665.8499145507812,1335.682373046875,1300.6231689453125,1267.812744140625,,1128.1011962890625,1272.9517822265625,1258.23828125,6282.013671875,,,,,724.9071044921875,,,
,947.2390747070312,,1244.44580078125,12841.255859375,11458.66796875,9554.0595703125,10995.509765625,1041.904296875,11675.0791015625,11346.2861328125,,,10708.1728515625,,4795.0,8838.1982421875,1054.9559326171875,1404.489013671875,620.818115234375,12228.748046875,13910.73828125,673.8488159179688,,,,,,1082.0262451171875,724.4389038085938,1463.229248046875,1758.870361328125,1817.2840576171875,,,754.6368408203125,,,,,,8903.3349609375,,,,,,,3107.61279296875,196.43453979492188,,,,926.2066650390625,8103.40283203125,,,,,15878.6318359375,,,,,,,,,,,,,,,,,19208.900390625,18619.38671875,17443.25390625,31705.3359375,,974.0113525390625,761.6018676757812,,725.5994873046875,717.7140502929688,1315.665771484375,1250.3406982421875,1256.5074462890625,1233.296142578125,971.400146484375,1254.5745849609375,,707.4654541015625,1334.877197265625,1309.58154296875,1249.2039794921875,,1137.9180908203125,1260.198486328125,1256.636474609375,6406.79052734375,,,,,722.4934692382812,,,
,947.2390747070312,,1226.943115234375,12508.984375,11458.66796875,9443.3623046875,10824.5078125,1022.7067260742188,11515.875,11550.6435546875,,,10708.1728515625,,4865.0,8846.7783203125,1049.8348388671875,1391.6976318359375,610.7406616210938,12055.11328125,13697.33203125,664.6065673828125,,,,,,1060.421875,724.4389038085938,1445.428466796875,1710.478271484375,1779.2498779296875,,,744.9844970703125,,,,,,8697.4208984375,,,,,,,3050.67919921875,192.43124389648438,,,,911.9573364257812,8009.2861328125,,,,,16090.3466796875,,,,,,,,,,,,,,,,,19435.3125,18753.640625,17513.376953125,31705.3359375,,974.0113525390625,743.6543579101562,,725.5994873046875,720.954345703125,1321.25390625,1253.5487060546875,1275.7890625,1245.8565673828125,931.0300903320312,1256.9583740234375,,707.4654541015625,1381.57373046875,1308.271240234375,1281.5667724609375,,1117.466552734375,1269.7635498046875,1258.23828125,6398.79345703125,,,,,724.9071044921875,,,
,948.1480712890625,,1246.1961669921875,12831.4833984375,11362.1552734375,9596.6357421875,10969.859375,1042.776611328125,11701.6123046875,11728.3447265625,,,10708.1728515625,,4980.0,8821.0361328125,1054.9559326171875,1401.0777587890625,618.4745483398438,12179.13671875,13863.3125,672.16845703125,,,,,,1086.5272216796875,734.1568603515625,1471.23974609375,1747.7030029296875,1811.7178955078125,,,757.2692260742188,,,,,,9089.6376953125,,,,,,,3117.1015625,196.70748901367188,,,,930.9563598632812,8141.048828125,,,,,16081.1435546875,,,,,,,,,,,,,,,,,19371.91796875,18753.640625,17522.142578125,31554.720703125,,973.042236328125,751.4576416015625,,725.5994873046875,725.8146362304688,1330.035888671875,1252.7467041015625,1266.148193359375,1249.7818603515625,931.0300903320312,1243.450927734375,,704.1361083984375,1408.9473876953125,1308.271240234375,1266.1943359375,,1133.0096435546875,1271.3580322265625,1263.8448486328125,6430.7861328125,,,,,728.9299926757812,,,
,945.4210205078125,,1252.3218994140625,12909.666015625,11502.537109375,9477.421875,11055.361328125,1039.286376953125,11781.2158203125,11728.3447265625,,,10708.1728515625,,4915.0,8829.6181640625,1071.173095703125,1395.1085205078125,612.8499145507812,12104.72265625,13784.2763671875,669.6478271484375,,,,,,1080.2259521484375,735.923828125,1483.700439453125,1743.0499267578125,1803.3690185546875,,,762.5342407226562,,,,,,9217.1083984375,,,,,,,3117.1015625,197.16241455078125,,,,940.4558715820312,8159.87353515625,,,,,16679.46875,,,,,,,,,,,,,,,,,19734.1796875,18862.720703125,17522.142578125,31592.369140625,,970.1347045898438,753.7985229492188,,725.5994873046875,711.2334594726562,1313.2706298828125,1238.310791015625,1252.4903564453125,1236.4361572265625,915.8912963867188,1242.646728515625,,689.1544799804688,1392.8453369140625,1309.0902099609375,1245.967529296875,,1131.37353515625,1260.9954833984375,1251.0302734375,6318.80859375,,,,,716.8614501953125,,,
,953.6025390625,,1246.1961669921875,12899.8916015625,11370.9287109375,9579.60546875,10944.2080078125,1037.5408935546875,11683.9248046875,11559.5283203125,,,10708.1728515625,,4910.0,8666.5830078125,1054.1026611328125,1383.170166015625,604.1785278320312,12005.501953125,13610.3896484375,660.405517578125,,,,,,1076.6251220703125,742.1080932617188,1474.7999267578125,1728.159912109375,1782.9605712890625,,,755.5142822265625,,,,,,9246.5263671875,,,,,,,3098.124267578125,195.97959899902344,,,,927.156494140625,8103.40283203125,,,,,16633.443359375,,,,,,,,,,,,,,,,,19553.046875,18896.287109375,17320.537109375,31630.013671875,,974.0113525390625,750.6773071289062,,708.6875610351562,708.8034057617188,1325.245849609375,1253.5487060546875,1262.9345703125,1247.4266357421875,882.2498779296875,1258.732421875,,679.1668701171875,1328.4364013671875,1305.813720703125,1259.721923828125,,1119.1024169921875,1272.1546630859375,1260.64111328125,6358.798828125,,,,,722.4934692382812,,,
,951.7844848632812,,1261.073486328125,12929.208984375,11484.9892578125,9732.87890625,11106.6611328125,1046.26708984375,11790.0615234375,11550.6435546875,,,10708.1728515625,,4855.0,8666.5830078125,1054.1026611328125,1405.3416748046875,609.3343505859375,12137.7958984375,13736.8515625,669.6478271484375,,,,,,1100.030029296875,745.6419067382812,1481.9202880859375,1770.968505859375,1833.9818115234375,,,752.0043334960938,,,,,,9579.91015625,,,,,,,3193.0126953125,202.2575225830078,,,,960.405029296875,8348.10546875,,,,,16633.443359375,,,,,,,,,,,,,,,,,20105.5,19030.54296875,17618.5625,31517.060546875,,973.042236328125,744.4346313476562,,735.2633666992188,729.8648681640625,1347.599365234375,1271.9949951171875,1281.4127197265625,1267.0526123046875,931.8712158203125,1277.2318115234375,,689.98681640625,1355.0048828125,1303.355712890625,1279.1390380859375,,1128.1011962890625,1294.4732666015625,1280.6639404296875,6446.783203125,,,,,739.38916015625,,,
,955.420654296875,,1248.821533203125,12831.4833984375,11476.2138671875,9775.4560546875,11098.1123046875,1042.776611328125,11719.3037109375,11817.197265625,,,10708.1728515625,,4800.0,8537.87109375,1065.1982421875,1389.9920654296875,607.2252807617188,12112.990234375,13681.5244140625,667.1271362304688,,,,,,1095.529296875,743.8750610351562,1468.56982421875,1777.4827880859375,1830.271240234375,,,757.3377685546875,,,,,,9432.828125,,,,,,,3169.290771484375,200.61981201171875,,,,952.8053588867188,8301.0458984375,,,,,16504.572265625,,,,,,,,,,,,,,,,,20114.55078125,19047.3203125,17329.30078125,31630.013671875,,971.1038818359375,753.7985229492188,,735.2633666992188,743.6359252929688,1363.566162109375,1288.8375244140625,1295.8739013671875,1282.7535400390625,905.7989501953125,1291.709228515625,,692.4837646484375,1376.7430419921875,1323.836181640625,1300.17529296875,,1124.0108642578125,1308.0238037109375,1295.0804443359375,6542.7646484375,,,,,746.6299438476562,,,
,954.5115356445312,,1232.1939697265625,12704.439453125,11335.833984375,9647.7275390625,11004.05859375,1030.5601806640625,11675.0791015625,11550.6435546875,,,10708.1728515625,,4805.0,8494.966796875,1054.1026611328125,1375.4952392578125,600.6632080078125,12038.576171875,13531.349609375,656.2042846679688,,,,,,1061.3218994140625,737.690673828125,1464.11962890625,1717.9232177734375,1785.74365234375,,,748.4487915039062,,,,,,9275.9404296875,,,,,,,3083.890380859375,195.52468872070312,,,,929.0565185546875,8084.57666015625,,,,,16504.572265625,,,,,,,,,,,,,,,,,19933.421875,19089.279296875,17504.61328125,31479.416015625,,972.0731201171875,749.89697265625,,729.6260986328125,712.8535766601562,1314.8675537109375,1247.132568359375,1249.27685546875,1241.146240234375,859.5419311523438,1247.4730224609375,,674.1729125976562,1338.0977783203125,1309.0902099609375,1254.058349609375,,1114.1942138671875,1267.372314453125,1257.4373779296875,6382.7958984375,,,,,721.6888427734375,,,
,954.5115356445312,,1222.5673828125,12694.666015625,11212.9990234375,9494.4541015625,10807.40625,1022.7067260742188,11604.3212890625,11461.7919921875,,,10708.1728515625,,4810.0,8331.931640625,1049.8348388671875,1374.642333984375,595.7416381835938,11922.818359375,13412.7939453125,653.6837158203125,,,,,,1063.122314453125,733.2734985351562,1462.3392333984375,1703.0333251953125,1763.4796142578125,,,744.0042724609375,,,,,,9099.443359375,,,,,,,3045.93505859375,193.1591339111328,,,,918.60693359375,7971.640625,,,,,16504.572265625,,,,,,,,,,,,,,,,,19571.162109375,19106.05859375,17504.61328125,31592.369140625,,974.0113525390625,744.4346313476562,,729.6260986328125,712.8535766601562,1314.06884765625,1241.518798828125,1252.4903564453125,1238.0062255859375,859.5419311523438,1247.4730224609375,,665.017578125,1301.8675537109375,1291.06787109375,1246.7767333984375,,1107.6497802734375,1260.9954833984375,1247.025634765625,6294.81201171875,,,,,716.056884765625,,,
,947.2390747070312,,1239.19482421875,12694.666015625,11379.705078125,9707.333984375,10935.658203125,1029.6875,11630.85546875,11523.986328125,,,10708.1728515625,,4895.0,8331.931640625,1054.9559326171875,1380.61181640625,606.7565307617188,12170.869140625,13665.7177734375,660.405517578125,,,,,,1081.126220703125,737.690673828125,1467.6796875,1730.0211181640625,1789.4542236328125,,,748.4487915039062,,,,,,9256.3310546875,,,,,,,3098.124267578125,196.07058715820312,,,,930.9563598632812,8093.9912109375,,,,,16504.572265625,,,,,,,,,,,,,,,,,19915.310546875,18904.6796875,17504.61328125,31479.416015625,,974.0113525390625,742.0936889648438,,729.6260986328125,730.6751098632812,1347.599365234375,1266.381103515625,1277.39599609375,1263.9122314453125,854.4955444335938,1274.81884765625,,657.5267333984375,1340.5133056640625,1323.836181640625,1276.712158203125,,1125.6470947265625,1289.69091796875,1280.6639404296875,6446.783203125,,,,,737.7801513671875,,,
,955.420654296875,,1237.4447021484375,12714.2138671875,11344.6064453125,9681.7890625,10927.107421875,1027.06982421875,11648.5458984375,11612.837890625,,,10708.1728515625,,4930.0,8537.87109375,1054.9559326171875,1378.053466796875,609.3343505859375,12162.599609375,13618.29296875,663.766357421875,,,,,,1068.5234375,737.690673828125,1466.7894287109375,1705.8250732421875,1771.828857421875,,,745.7821044921875,,,,,,9138.6669921875,,,,,,,3060.168212890625,194.25091552734375,,,,920.5068359375,8028.10986328125,,,,,16504.572265625,,,,,,,,,,,,,,,,,19915.310546875,19038.931640625,17416.95703125,31517.060546875,,977.8880004882812,738.1920166015625,,725.5994873046875,725.0045776367188,1334.825927734375,1263.1727294921875,1266.148193359375,1259.2021484375,852.8134765625,1266.77587890625,,651.7003784179688,1350.9794921875,1324.655029296875,1221.6953125,,1119.9207763671875,1276.937255859375,1270.2520751953125,6414.7890625,,,,,735.3663940429688,,,
,950.8754272460938,,1259.322998046875,13222.3896484375,11581.5029296875,9835.0615234375,11098.1123046875,1048.012451171875,11843.130859375,11372.94140625,,,10708.1728515625,,4880.0,8666.5830078125,1062.6375732421875,1403.63623046875,621.9899291992188,12377.5751953125,13918.640625,676.3695068359375,,,,,,1082.0262451171875,742.9915771484375,1478.3599853515625,1753.2867431640625,1825.633056640625,,,759.115478515625,,,,,,9472.0498046875,,,,,,,3159.801513671875,200.0738983154297,,,,951.8552856445312,8272.810546875,,,,,16541.392578125,,,,,,,,,,,,,,,,,20250.3984375,18795.595703125,17460.787109375,31554.720703125,,975.94970703125,732.729736328125,,732.847412109375,721.7642211914062,1354.7845458984375,1279.212890625,1279.8056640625,1273.3330078125,880.5679931640625,1281.253173828125,,658.3590698242188,1372.71728515625,1311.5477294921875,1279.948486328125,,1142.8262939453125,1300.8502197265625,1287.872314453125,6526.76806640625,,,,,738.584716796875,,,
,948.1480712890625,,1256.69775390625,13036.708984375,11555.1796875,9962.7900390625,11123.759765625,1042.776611328125,11905.04296875,11781.65625,,,10708.1728515625,,4825.0,8735.2294921875,1062.6375732421875,1409.60546875,621.5211181640625,12410.6484375,13950.2548828125,678.8900756835938,,,,,,1083.82666015625,744.75830078125,1480.1402587890625,1758.870361328125,1826.5606689453125,,,761.7822875976562,,,,,,9432.828125,,,,,,,3159.801513671875,200.25588989257812,,,,953.7553100585938,8282.2236328125,,,,,16771.51953125,,,,,,,,,,,,,,,,,19924.365234375,18711.685546875,17399.42578125,31554.720703125,,977.8880004882812,729.6084594726562,,732.0421142578125,729.0548095703125,1339.615966796875,1267.182861328125,1277.39599609375,1271.76318359375,886.4552612304688,1285.2742919921875,,670.0112915039062,1388.014892578125,1310.728759765625,1288.8480224609375,,1138.7359619140625,1285.7052001953125,1288.6729736328125,6470.77783203125,,,,,736.1708984375,,,
,951.7844848632812,,1267.1993408203125,13222.3896484375,11678.013671875,10192.7001953125,11209.263671875,1056.7386474609375,11984.646484375,12021.5546875,,,11921.7666015625,,4780.0,9095.62109375,1101.0465087890625,1434.335205078125,632.5360107421875,12617.3564453125,14203.1728515625,686.451904296875,,,,,,1105.4312744140625,754.4766235351562,1466.7894287109375,1827.7362060546875,1893.3521728515625,,,759.115478515625,,,,,,9668.1591796875,,,,,,,3240.457275390625,205.260009765625,,,,987.003662109375,8470.4541015625,,,,,17148.919921875,,,,,,,,,,,,,,,,,20277.572265625,18745.25,17355.599609375,31705.3359375,,977.8880004882812,747.5559692382812,,744.1221313476562,737.9653930664062,1356.38134765625,1281.6190185546875,1301.4974365234375,1281.1832275390625,920.0966186523438,1285.2742919921875,,687.4901123046875,1376.7430419921875,1326.293701171875,1290.466552734375,,1141.1903076171875,1304.8353271484375,1301.488037109375,6518.7705078125,,,,,737.7801513671875,,,
,954.5115356445312,,1236.569580078125,13085.5712890625,11449.8955078125,9979.8193359375,11004.05859375,1036.668701171875,11763.5283203125,12021.5546875,,,11921.7666015625,,4770.0,8623.677734375,1072.880126953125,1395.1085205078125,614.4903564453125,12245.283203125,13784.2763671875,676.3695068359375,,,,,,1073.924560546875,754.4766235351562,1450.768798828125,1764.4541015625,1827.48828125,,,747.5599975585938,,,,,,9383.80078125,,,,,,,3155.057373046875,199.61895751953125,,,,953.7553100585938,8263.3994140625,,,,,16826.748046875,,,,,,,,,,,,,,,,,20023.986328125,18829.16015625,17355.599609375,31705.3359375,,976.9189453125,748.3363037109375,,732.0421142578125,736.345458984375,1349.1959228515625,1271.1934814453125,1278.19921875,1264.6973876953125,882.2498779296875,1271.6016845703125,,672.5082397460938,1390.4300537109375,1310.728759765625,1278.3304443359375,,1123.1932373046875,1290.4876708984375,1275.8585205078125,6494.7734375,,,,,732.1480102539062,,,
,953.6025390625,,1229.5684814453125,12772.8466796875,11344.6064453125,9996.849609375,10944.2080078125,1027.9425048828125,11639.701171875,11577.2978515625,,,11921.7666015625,,4725.0,8426.3212890625,1052.3956298828125,1354.17626953125,601.6006469726562,12104.72265625,13578.7744140625,652.843505859375,,,,,,1067.6234130859375,744.75830078125,1436.52783203125,1748.6336669921875,1808.9351806640625,,,749.337646484375,,,,,,9540.6875,,,,,,,3121.84619140625,197.79928588867188,,,,949.0055541992188,8178.6953125,,,,,16430.9296875,,,,,,,,,,,,,,,,,20051.15625,18644.5546875,17355.599609375,31328.78125,,974.0113525390625,729.6084594726562,,736.0687255859375,731.4850463867188,1334.825927734375,1267.182861328125,1282.2164306640625,1276.4730224609375,881.40869140625,1270.7974853515625,,641.7127075195312,1345.3436279296875,1318.9210205078125,1277.521484375,,1110.1038818359375,1273.7491455078125,1282.2659912109375,6502.7724609375,,,,,726.5162963867188,,,
,957.2387084960938,,1253.197021484375,13036.708984375,11642.919921875,10269.3369140625,11149.4111328125,1055.8660888671875,11869.6640625,11577.2978515625,,,11921.7666015625,,4790.0,8529.2900390625,1073.733642578125,1385.728271484375,615.896484375,12361.0380859375,13871.2177734375,667.1271362304688,,,,,,1083.82666015625,753.593017578125,1459.669189453125,1771.8990478515625,1849.751953125,,,761.7822875976562,,,,,,9766.2138671875,,,,,,,3202.50146484375,202.34849548339844,,,,973.704345703125,8376.3388671875,,,,,16826.748046875,,,,,,,,,,,,,,,,,19924.365234375,18711.685546875,17373.1328125,31253.470703125,,975.94970703125,739.752685546875,,755.396484375,776.0382690429688,1421.8453369140625,1351.9066162109375,1348.09423828125,1331.4256591796875,925.1430053710938,1348.81494140625,,659.1912231445312,1413.7784423828125,1355.7852783203125,1342.2467041015625,,1127.2833251953125,1363.02294921875,1355.950439453125,6870.7041015625,,,,,768.3530883789062,,,
