Date,HYG,IEF,JNK,TLT
2022-02-15,66.35089111328125,97.88378143310547,80.54579162597656,117.82283020019531
2022-02-16,66.72013092041016,98.0883560180664,80.99108123779297,118.52116394042969
2022-02-17,66.43914794921875,98.61319732666016,80.6473617553711,119.40274810791016
2022-02-18,66.53548431396484,98.93341064453125,80.75672149658203,120.65967559814453
2022-02-22,66.38297271728516,98.92453002929688,80.59268951416016,120.97389221191406
2022-02-23,66.26258087158203,98.40860748291016,80.45987701416016,119.30669403076172
2022-02-24,66.73615264892578,98.63984680175781,80.9676513671875,119.38525390625
2022-02-25,67.11345672607422,98.61319732666016,81.42072296142578,119.47257995605469
2022-02-28,67.16159057617188,99.7339859008789,81.47540283203125,122.09127807617188
2022-03-01,66.97388458251953,100.70533752441406,81.14603424072266,123.50279235839844
2022-03-02,67.135009765625,99.19176483154297,81.4048080444336,119.28117370605469
2022-03-03,66.93357849121094,99.61914825439453,81.2009506225586,120.49610137939453
2022-03-04,66.49855041503906,100.60739135742188,80.63632202148438,122.57635498046875
2022-03-07,65.9184799194336,100.18006896972656,79.87568664550781,121.64108276367188
2022-03-08,65.6848373413086,99.53011322021484,79.64043426513672,120.41740417480469
2022-03-09,66.2326889038086,98.91578674316406,80.24425506591797,119.23746490478516
2022-03-10,65.6767807006836,98.46170043945312,79.63258361816406,117.52434539794922
2022-03-11,65.20145416259766,98.43498992919922,79.00523376464844,117.91763305664062
2022-03-14,64.4280014038086,97.18853759765625,78.10347747802734,115.16439819335938
2022-03-15,64.91140747070312,97.14403533935547,78.59750366210938,114.9634017944336
2022-03-16,65.82179260253906,97.0104751586914,79.72669982910156,116.09091186523438
2022-03-17,66.27295684814453,96.82350158691406,80.24425506591797,115.22560119628906
2022-03-18,66.49046325683594,97.1083984375,80.53439331054688,116.6328125
2022-03-21,65.72513580322266,95.84410858154297,79.73455047607422,113.93201446533203
2022-03-22,66.06352233886719,95.31883239746094,80.11090850830078,112.4723129272461
2022-03-23,65.85403442382812,95.95989227294922,79.7580795288086,114.93717193603516
